id,label,color
3655,NTS Phox2b Glut_8,#5FFF26
3656,NTS Phox2b Glut_8,#AA4D00
3657,NTS Phox2b Glut_8,#682E99
3658,NTS Phox2b Glut_8,#CC863D
3659,NTS Phox2b Glut_8,#CC1F8F
3660,PGRN-PARN-MDRN Hoxb5 Glut_1,#CC5CC3
3661,PGRN-PARN-MDRN Hoxb5 Glut_1,#2E6399
3662,PGRN-PARN-MDRN Hoxb5 Glut_1,#4B1799
3663,PGRN-PARN-MDRN Hoxb5 Glut_1,#E3FF4D
3664,PGRN-PARN-MDRN Hoxb5 Glut_1,#DF7300
3665,PGRN-PARN-MDRN Hoxb5 Glut_1,#00CC8A
3666,PGRN-PARN-MDRN Hoxb5 Glut_1,#3DCC66
3667,PGRN-PARN-MDRN Hoxb5 Glut_1,#531799
3668,PGRN-PARN-MDRN Hoxb5 Glut_1,#CC2F1F
3669,PGRN-PARN-MDRN Hoxb5 Glut_1,#CC5CAA
3670,PGRN-PARN-MDRN Hoxb5 Glut_1,#CCA83D
3671,PGRN-PARN-MDRN Hoxb5 Glut_1,#1B00CC
3672,PGRN-PARN-MDRN Hoxb5 Glut_1,#173999
3673,PGRN-PARN-MDRN Hoxb5 Glut_1,#4D6600
3674,PGRN-PARN-MDRN Hoxb5 Glut_1,#006099
3675,PGRN-PARN-MDRN Hoxb5 Glut_1,#C9CC5C
3676,PGRN-PARN-MDRN Hoxb5 Glut_1,#B4FF73
3677,PGRN-PARN-MDRN Hoxb5 Glut_2,#004200
3678,PGRN-PARN-MDRN Hoxb5 Glut_2,#1F46CC
3679,PGRN-PARN-MDRN Hoxb5 Glut_2,#99171D
3680,PGRN-PARN-MDRN Hoxb5 Glut_2,#A2CC1F
3681,PGRN-PARN-MDRN Hoxb5 Glut_2,#17991A
3682,PGRN-PARN-MDRN Hoxb5 Glut_2,#269400
3683,PGRN-PARN-MDRN Hoxb5 Glut_2,#FFBE73
3684,PGRN-PARN-MDRN Hoxb5 Glut_2,#6F9900
3685,PGRN-PARN-MDRN Hoxb5 Glut_2,#2E9966
3686,PGRN-PARN-MDRN Hoxb5 Glut_2,#73FFD1
3687,PGRN-PARN-MDRN Hoxb5 Glut_2,#009999
3688,PGRN-PARN-MDRN Hoxb5 Glut_3,#2E7D99
3689,PGRN-PARN-MDRN Hoxb5 Glut_3,#3D2600
3690,PGRN-PARN-MDRN Hoxb5 Glut_3,#CC1FB0
3691,PGRN-PARN-MDRN Hoxb5 Glut_3,#5C60CC
3692,PGRN-PARN-MDRN Hoxb5 Glut_3,#2E4599
3693,PGRN-PARN-MDRN Hoxb5 Glut_3,#33992E
3694,PGRN-PARN-MDRN Hoxb5 Glut_3,#8C1799
3695,PGRN-PARN-MDRN Hoxb5 Glut_3,#CA5CCC
3696,PGRN-PARN-MDRN Hoxb5 Glut_3,#e67b25
3697,PGRN-PARN-MDRN Hoxb5 Glut_3,#FFA000
3698,PGRN-PARN-MDRN Hoxb5 Glut_3,#2E4499
3699,PGRN-PARN-MDRN Hoxb5 Glut_3,#00FF26
3700,PGRN-PARN-MDRN Hoxb5 Glut_3,#644D00
3701,MB/HB Lhx1 Glut_1,#330099
3702,MB/HB Lhx1 Glut_1,#F40000
3703,MB/HB Lhx1 Glut_1,#459997
3704,MB/HB Lhx1 Glut_1,#BACC1F
3705,MB/HB Lhx1 Glut_1,#FFD14D
3706,MB/HB Lhx1 Glut_1,#4D7C00
3707,MB/HB Lhx1 Glut_1,#924599
3708,MB/HB Lhx1 Glut_1,#993917
3709,MB/HB Lhx1 Glut_1,#FFE373
3710,MB/HB Lhx1 Glut_1,#312600
3711,MB/HB Lhx1 Glut_1,#E22600
3712,MB/HB Lhx1 Glut_1,#FF738F
3713,MB/HB Lhx1 Glut_1,#5CCCAF
3714,MB/HB Lhx1 Glut_1,#BBCC5C
3715,MB/HB Lhx1 Glut_2,#3DCCBD
3716,MB/HB Lhx1 Glut_2,#004D99
3717,MB/HB Lhx1 Glut_2,#CC3D46
3718,MB/HB Lhx1 Glut_2,#CC1F58
3719,MB/HB Lhx1 Glut_2,#99762E
3720,MB/HB Lhx1 Glut_2,#CC5D3D
3721,MB/HB Lhx1 Glut_2,#3DFF00
3722,MB/HB Lhx1 Glut_2,#5D0099
3723,MB/HB Lhx1 Glut_2,#00E800
3724,MB/HB Lhx1 Glut_2,#CC0400
3725,MB/HB Lhx1 Glut_2,#C1CC3D
3726,MB/HB Lhx1 Glut_2,#77CC3D
3727,MB/HB Lhx1 Glut_2,#995700
3728,MB/HB Lhx1 Glut_3,#73FFF6
3729,MB/HB Lhx1 Glut_3,#CC0044
3730,MB/HB Lhx1 Glut_3,#FF9B4D
3731,MB/HB Lhx1 Glut_3,#CC2C00
3732,MB/HB Lhx1 Glut_3,#B8FF00
3733,MB/HB Lhx1 Glut_3,#73FFF8
3734,MB/HB Lhx1 Glut_3,#009599
3735,MB/HB Lhx1 Glut_3,#11CC00
3736,MB/HB Lhx1 Glut_3,#CCAE3D
3737,MB/HB Lhx1 Glut_3,#FF264D
3738,MB/HB Lhx1 Glut_4,#8A3DCC
3739,MB/HB Lhx1 Glut_4,#45997E
3740,MB/HB Lhx1 Glut_4,#FFEE26
3741,MB/HB Lhx1 Glut_4,#5CC7CC
3742,MB/HB Lhx1 Glut_4,#2B9917
3743,MB/HB Lhx1 Glut_4,#26FF74
3744,MB/HB Lhx1 Glut_4,#5F4599
3745,MB/HB Lhx1 Glut_4,#FFCE00
3746,MB/HB Lhx1 Glut_4,#279900
3747,MB/HB Lhx1 Glut_4,#CC755C
3748,MB/HB Lhx1 Glut_4,#994588
3749,MB/HB Lhx1 Glut_5,#0078CC
3750,MB/HB Lhx1 Glut_5,#99FF00
3751,MB/HB Lhx1 Glut_5,#992E40
3752,MB/HB Lhx1 Glut_5,#764D00
3753,MB/HB Lhx1 Glut_5,#FF73B0
3754,MB/HB Lhx1 Glut_6,#8C3DCC
3755,MB/HB Lhx1 Glut_6,#458199
3756,MB/HB Lhx1 Glut_6,#3DCC93
3757,MY Lhx1 Gly-Gaba_1,#0ECC00
3758,MY Lhx1 Gly-Gaba_1,#B1CC3D
3759,MY Lhx1 Gly-Gaba_1,#006900
3760,MY Lhx1 Gly-Gaba_1,#62CC3D
3761,MY Lhx1 Gly-Gaba_1,#B5CC3D
3762,MY Lhx1 Gly-Gaba_1,#A02600
3763,MY Lhx1 Gly-Gaba_1,#129900
3764,MY Lhx1 Gly-Gaba_1,#999000
3765,MY Lhx1 Gly-Gaba_1,#002499
3766,MY Lhx1 Gly-Gaba_1,#FF824D
3767,MY Lhx1 Gly-Gaba_1,#4DFF00
3768,MY Lhx1 Gly-Gaba_2,#3F3DCC
3769,MY Lhx1 Gly-Gaba_2,#58992E
3770,MY Lhx1 Gly-Gaba_2,#CC4B00
3771,MY Lhx1 Gly-Gaba_2,#FF7380
3772,MY Lhx1 Gly-Gaba_2,#997E45
3773,MY Lhx1 Gly-Gaba_2,#996745
3774,MY Lhx1 Gly-Gaba_2,#FF4D87
3775,MY Lhx1 Gly-Gaba_2,#874599
3776,MY Lhx1 Gly-Gaba_2,#00CCC3
3777,MY Lhx1 Gly-Gaba_2,#8600CC
3778,MY Lhx1 Gly-Gaba_3,#A7FF4D
3779,MY Lhx1 Gly-Gaba_3,#FF7381
3780,MY Lhx1 Gly-Gaba_3,#992E96
3781,MY Lhx1 Gly-Gaba_3,#CC7B3D
3782,MY Lhx1 Gly-Gaba_3,#CE7300
3783,MY Lhx1 Gly-Gaba_3,#4DFF92
3784,MY Lhx1 Gly-Gaba_3,#FF266B
3785,MY Lhx1 Gly-Gaba_3,#665CCC
3786,MY Lhx1 Gly-Gaba_4,#00A200
3787,MY Lhx1 Gly-Gaba_4,#C6CC1F
3788,MY Lhx1 Gly-Gaba_4,#FFF100
3789,MY Lhx1 Gly-Gaba_4,#003C99
3790,MY Lhx1 Gly-Gaba_4,#95CC00
3791,MY Lhx1 Gly-Gaba_4,#00CC99
3792,MY Lhx1 Gly-Gaba_4,#729945
3793,MY Lhx1 Gly-Gaba_4,#009000
3794,MY Lhx1 Gly-Gaba_5,#FF4DF9
3795,MY Lhx1 Gly-Gaba_5,#B81FCC
3796,MY Lhx1 Gly-Gaba_5,#5CA4CC
3797,MY Lhx1 Gly-Gaba_5,#459946
3798,MY Lhx1 Gly-Gaba_6,#CCB63D
3799,MY Lhx1 Gly-Gaba_6,#994586
3800,MY Lhx1 Gly-Gaba_6,#681799
3801,MY Lhx1 Gly-Gaba_7,#319917
3802,MY Lhx1 Gly-Gaba_7,#CC00A7
3803,MY Lhx1 Gly-Gaba_8,#FFA573
3804,MY Lhx1 Gly-Gaba_8,#FF73FA
3805,ECU-CU Slc6a2 Glut,#95FF00
3806,ECU-CU Slc6a2 Glut,#883DCC
3807,ECU-CU Slc6a2 Glut,#45997C
3808,ECU-CU Slc6a2 Glut,#9E3DCC
3809,SPVI-SPVC Tlx3 Ebf3 Glut_1,#454699
3810,SPVI-SPVC Tlx3 Ebf3 Glut_1,#B03DCC
3811,SPVI-SPVC Tlx3 Ebf3 Glut_1,#BE5CCC
3812,SPVI-SPVC Tlx3 Ebf3 Glut_1,#CC883D
3813,SPVI-SPVC Tlx3 Ebf3 Glut_1,#170099
3814,SPVI-SPVC Tlx3 Ebf3 Glut_1,#FFAA4D
3815,SPVI-SPVC Tlx3 Ebf3 Glut_1,#2E8699
3816,SPVI-SPVC Tlx3 Ebf3 Glut_1,#268B00
3817,SPVI-SPVC Tlx3 Ebf3 Glut_1,#4ACC3D
3818,SPVI-SPVC Tlx3 Ebf3 Glut_2,#99622E
3819,SPVI-SPVC Tlx3 Ebf3 Glut_2,#99455E
3820,SPVI-SPVC Tlx3 Ebf3 Glut_2,#CC0025
3821,SPVI-SPVC Tlx3 Ebf3 Glut_2,#992F2E
3822,SPVI-SPVC Tlx3 Ebf3 Glut_2,#574599
3823,SPVI-SPVC Tlx3 Ebf3 Glut_2,#F14D00
3824,SPVI-SPVC Tlx3 Ebf3 Glut_2,#3D0000
3825,SPVI-SPVC Tlx3 Ebf3 Glut_2,#00991C
3826,SPVI-SPVC Tlx3 Ebf3 Glut_3,#68CC1F
3827,SPVI-SPVC Tlx3 Ebf3 Glut_3,#4E1FCC
3828,SPVI-SPVC Tlx3 Ebf3 Glut_3,#CC1FA9
3829,SPVI-SPVC Tlx3 Ebf3 Glut_3,#00994D
3830,SPVI-SPVC Tlx3 Ebf3 Glut_3,#5ACC3D
3831,SPVI-SPVC Tlx3 Ebf3 Glut_3,#4DFFC9
3832,SPVI-SPVC Tlx3 Ebf3 Glut_3,#CCB600
3833,SPVI-SPVC Tlx3 Ebf3 Glut_3,#1F0099
3834,SPVI-SPVC Tlx3 Ebf3 Glut_4,#99456A
3835,SPVI-SPVC Tlx3 Ebf3 Glut_4,#990074
3836,SPVI-SPVC Tlx3 Ebf3 Glut_4,#1B0099
3837,SPVI-SPVC Tlx3 Ebf3 Glut_4,#999917
3838,SPVI-SPVC Tlx3 Ebf3 Glut_4,#CC7F3D
3839,SPVI-SPVC Tlx3 Ebf3 Glut_4,#001100
3840,SPVI-SPVC Tlx3 Ebf3 Glut_4,#6A0099
3841,SPVI-SPVC Tlx3 Ebf3 Glut_5,#6D2E99
3842,SPVI-SPVC Tlx3 Ebf3 Glut_5,#CC1F47
3843,SPVI-SPVC Tlx3 Ebf3 Glut_5,#6BFF00
3844,SPVI-SPVC Tlx3 Ebf3 Glut_5,#004600
3845,SPVI-SPVC Tlx3 Ebf3 Glut_5,#26D900
3846,SPVI-SPVC Tlx3 Ebf3 Glut_5,#6BFF26
3847,SPVI-SPVC Tlx3 Ebf3 Glut_6,#53FF26
3848,SPVI-SPVC Tlx3 Ebf3 Glut_6,#4DFFB5
3849,SPVI-SPVC Tlx3 Ebf3 Glut_6,#4F4599
3850,SPVI-SPVC Tlx3 Ebf3 Glut_7,#4DA100
3851,SPVI-SPVC Tlx3 Ebf3 Glut_7,#009949
3852,SPVI-SPVC Tlx3 Ebf3 Glut_7,#99892E
3853,SPVI-SPVC Tlx3 Ebf3 Glut_7,#A77300
3854,CU-ECU-SPVI Foxb1 Glut_1,#000D00
3855,CU-ECU-SPVI Foxb1 Glut_1,#891799
3856,CU-ECU-SPVI Foxb1 Glut_1,#FF738B
3857,CU-ECU-SPVI Foxb1 Glut_1,#CC3D44
3858,CU-ECU-SPVI Foxb1 Glut_1,#D02600
3859,CU-ECU-SPVI Foxb1 Glut_1,#681FCC
3860,CU-ECU-SPVI Foxb1 Glut_1,#FF26AD
3861,CU-ECU-SPVI Foxb1 Glut_1,#CC5C69
3862,CU-ECU-SPVI Foxb1 Glut_1,#993F17
3863,CU-ECU-SPVI Foxb1 Glut_1,#CC002A
3864,CU-ECU-SPVI Foxb1 Glut_1,#994555
3865,CU-ECU-SPVI Foxb1 Glut_1,#9BFF26
3866,CU-ECU-SPVI Foxb1 Glut_1,#7E9900
3867,CU-ECU-SPVI Foxb1 Glut_1,#7B00CC
3868,CU-ECU-SPVI Foxb1 Glut_1,#00992F
3869,CU-ECU-SPVI Foxb1 Glut_1,#3DCC48
3870,CU-ECU-SPVI Foxb1 Glut_1,#855CCC
3871,CU-ECU-SPVI Foxb1 Glut_1,#FF001A
3872,CU-ECU-SPVI Foxb1 Glut_1,#999745
3873,CU-ECU-SPVI Foxb1 Glut_1,#00BECC
3874,CU-ECU-SPVI Foxb1 Glut_1,#FF268F
3875,CU-ECU-SPVI Foxb1 Glut_1,#FF2695
3876,CU-ECU-SPVI Foxb1 Glut_2,#26FF56
3877,CU-ECU-SPVI Foxb1 Glut_2,#CC6F5C
3878,CU-ECU-SPVI Foxb1 Glut_2,#00991A
3879,CU-ECU-SPVI Foxb1 Glut_2,#992000
3880,PSV Glut_1,#2E6A99
3881,PSV Glut_1,#2E3C99
3882,PSV Glut_1,#721FCC
3883,PSV Glut_2,#579945
3884,PSV Glut_2,#3D90CC
3885,PSV Glut_3,#CCC91F
3886,PB-NTS Phox2b Ebf3 Lmx1b Glut_1,#3DCCAF
3887,PB-NTS Phox2b Ebf3 Lmx1b Glut_1,#54CC3D
3888,PB-NTS Phox2b Ebf3 Lmx1b Glut_1,#989900
3889,PB-NTS Phox2b Ebf3 Lmx1b Glut_1,#FF4DAF
3890,PB-NTS Phox2b Ebf3 Lmx1b Glut_1,#22CC00
3891,PB-NTS Phox2b Ebf3 Lmx1b Glut_1,#CC771F
3892,PB-NTS Phox2b Ebf3 Lmx1b Glut_1,#7C0000
3893,PB-NTS Phox2b Ebf3 Lmx1b Glut_1,#6A5CCC
3894,PB-NTS Phox2b Ebf3 Lmx1b Glut_1,#00CC17
3895,PB-NTS Phox2b Ebf3 Lmx1b Glut_2,#974599
3896,PB-NTS Phox2b Ebf3 Lmx1b Glut_2,#5CCC82
3897,PB-NTS Phox2b Ebf3 Lmx1b Glut_2,#26FF4A
3898,PB-NTS Phox2b Ebf3 Lmx1b Glut_2,#5FCC1F
3899,PB-NTS Phox2b Ebf3 Lmx1b Glut_2,#A3FF00
3900,PB-NTS Phox2b Ebf3 Lmx1b Glut_2,#73E700
3901,PB-NTS Phox2b Ebf3 Lmx1b Glut_2,#ED7300
3902,PB-NTS Phox2b Ebf3 Lmx1b Glut_2,#996B45
3903,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#31992E
3904,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#992E61
3905,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#CC1F4E
3906,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#1F4FCC
3907,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#CC1F9D
3908,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#99372E
3909,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#FF8226
3910,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#639945
3911,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#3A9917
3912,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#870000
3913,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#BEFF4D
3914,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#FF9726
3915,MV-SPIV Phox2b Ebf3 Lbx1 Glut_2,#CC0074
3916,MV-SPIV Phox2b Ebf3 Lbx1 Glut_2,#DB7300
3917,MV-SPIV Glut_1,#455F99
3918,MV-SPIV Glut_1,#80992E
3919,MV-SPIV Glut_1,#179953
3920,MV-SPIV Glut_1,#402E99
3921,MV-SPIV Glut_1,#72CC1F
3922,MV-SPIV Glut_1,#990008
3923,MV-SPIV Glut_1,#2E9987
3924,MV-SPIV Glut_1,#455999
3925,MV-SPIV Glut_1,#997F45
3926,MV-SPIV Glut_1,#FF5D00
3927,MV-SPIV Glut_1,#26FFFB
3928,MV-SPIV Glut_2,#885CCC
3929,MV-SPIV Glut_2,#459799
3930,MV-SPIV Glut_2,#73FFC7
3931,MV-SPIV Glut_2,#991900
3932,MV-SPIV Glut_2,#002FCC
3933,MV-SPIV Glut_2,#5C8ACC
3934,MV-SPIV Glut_3,#009700
3935,MV-SPIV Glut_3,#2A9917
3936,MV-SPIV Glut_3,#FF73FC
3937,MV-SPIV Glut_3,#CC3DBB
3938,MV-SPIV Glut_3,#7C2600
3939,MV-SPIV Glut_3,#00CC5D
3940,MV-SPIV Glut_4,#93992E
3941,MV-SPIV Glut_4,#CC513D
3942,MV-SPIV Glut_4,#73FF4D
3943,MV-SPIV Glut_4,#458499
3944,MV-SPIV Glut_4,#6D4599
3945,MV-SPIV Glut_5,#5DFF00
3946,MV-SPIV Glut_5,#481799
3947,MV-SPIV Glut_5,#CBCC1F
3948,MV-SPIV Glut_5,#5CCCA6
3949,CBN Glut,#2E8399
3950,CBN Glut,#00D300
3951,CBN Glut,#009958
3952,CBN Glut,#93FF73
3953,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#26B500
3954,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#267300
3955,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#FF4DB9
3956,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#84CC5C
3957,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#7C9917
3958,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#992E90
3959,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#FF4D8C
3960,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#998A2E
3961,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#3A9900
3962,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#91CC1F
3963,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#1F48CC
3964,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#99172B
3965,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#99005F
3966,MV-SPIV-PRP Dmbx1 Gly-Gaba_1,#2E9972
3967,MV-SPIV-PRP Dmbx1 Gly-Gaba_2,#CC5CA8
3968,MY Prox1 Gly-Gaba_1,#5C4599
3969,MY Prox1 Gly-Gaba_1,#FF73C9
3970,MY Prox1 Gly-Gaba_1,#68CC3D
3971,MY Prox1 Gly-Gaba_1,#5CCC95
3972,MY Prox1 Gly-Gaba_1,#8F1FCC
3973,MY Prox1 Gly-Gaba_1,#492600
3974,MY Prox1 Gly-Gaba_1,#009914
3975,MY Prox1 Gly-Gaba_1,#1F22CC
3976,MY Prox1 Gly-Gaba_1,#CC3DB7
3977,MY Prox1 Gly-Gaba_2,#5CCCC2
3978,MY Prox1 Gly-Gaba_2,#FF4DE8
3979,MY Prox1 Gly-Gaba_2,#3400CC
3980,MY Prox1 Gly-Gaba_2,#3D51CC
3981,MY Prox1 Gly-Gaba_2,#5CACCC
3982,MY Prox1 Gly-Gaba_3,#CC5F1F
3983,MY Prox1 Gly-Gaba_3,#FF4DAA
3984,MY Prox1 Gly-Gaba_3,#177D99
3985,MY Prox1 Gly-Gaba_3,#994E00
3986,MY Prox1 Gly-Gaba_3,#FF944D
3987,MY Prox1 Gly-Gaba_3,#0007CC
3988,MY Prox1 Gly-Gaba_3,#934D00
3989,MY Prox1 Gly-Gaba_3,#459499
3990,MY Prox1 Gly-Gaba_3,#99177E
3991,MY Prox1 Gly-Gaba_3,#992E75
3992,MY Prox1 Gly-Gaba_3,#264000
3993,MY Prox1 Gly-Gaba_3,#5C6BCC
3994,MV Nkx6-1 Gly-Gaba,#FF73BA
3995,MV Nkx6-1 Gly-Gaba,#CCC700
3996,MV Nkx6-1 Gly-Gaba,#419917
3997,MV Nkx6-1 Gly-Gaba,#F2FF73
3998,MV Nkx6-1 Gly-Gaba,#99582E
3999,MV Nkx6-1 Gly-Gaba,#009B00
4000,MV Nkx6-1 Gly-Gaba,#6F992E
4001,MV Nkx6-1 Gly-Gaba,#FFE973
4002,PAS-MV Ebf2 Gly-Gaba_1,#FF2674
4003,PAS-MV Ebf2 Gly-Gaba_1,#009799
4004,PAS-MV Ebf2 Gly-Gaba_1,#CCB35C
4005,PAS-MV Ebf2 Gly-Gaba_1,#99174E
4006,PAS-MV Ebf2 Gly-Gaba_1,#3D4BCC
4007,PAS-MV Ebf2 Gly-Gaba_1,#459975
4008,PAS-MV Ebf2 Gly-Gaba_2,#FFE773
4009,PAS-MV Ebf2 Gly-Gaba_2,#990041
4010,PAS-MV Ebf2 Gly-Gaba_2,#3DCC76
4011,PAS-MV Ebf2 Gly-Gaba_2,#00FF85
4012,PAS-MV Ebf2 Gly-Gaba_2,#99178B
4013,PAS-MV Ebf2 Gly-Gaba_3,#2E8B99
4014,PAS-MV Ebf2 Gly-Gaba_3,#00FF82
4015,PAS-MV Ebf2 Gly-Gaba_3,#CC5600
4016,PAS-MV Ebf2 Gly-Gaba_3,#179962
4017,PAS-MV Ebf2 Gly-Gaba_4,#73B700
4018,PRNr Otp Nfib Glut,#992E91
4019,PRNr Otp Nfib Glut,#C65CCC
4020,PRNr Otp Nfib Glut,#069900
4021,GRN Prox1 Brs3 Gly-Gaba,#CCC75C
4022,MV Pax6 Gly-Gaba,#843DCC
4023,MV Pax6 Gly-Gaba,#FF7773
4024,MV Pax6 Gly-Gaba,#2E993E
4025,MV Pax6 Gly-Gaba,#DD4D00
4026,PAG-MRN Rln3 Gaba,#5C9BCC
4027,PAG-MRN Rln3 Gaba,#BA7300
4028,PAG-MRN Rln3 Gaba,#FFC426
4029,IPN-LDT Vsx2 Nkx6-1 Glut_1,#9BCC00
4030,IPN-LDT Vsx2 Nkx6-1 Glut_1,#709917
4031,IPN-LDT Vsx2 Nkx6-1 Glut_1,#FF2680
4032,IPN-LDT Vsx2 Nkx6-1 Glut_1,#992917
4033,IPN-LDT Vsx2 Nkx6-1 Glut_1,#67FF00
4034,IPN-LDT Vsx2 Nkx6-1 Glut_1,#003400
4035,IPN-LDT Vsx2 Nkx6-1 Glut_1,#005B00
4036,IPN-LDT Vsx2 Nkx6-1 Glut_2,#302E99
4037,IPN-LDT Vsx2 Nkx6-1 Glut_2,#99172A
4038,IPN-LDT Vsx2 Nkx6-1 Glut_2,#564599
4039,IPN-LDT Vsx2 Nkx6-1 Glut_2,#FF2665
4040,IPN-LDT Vsx2 Nkx6-1 Glut_2,#00B700
4041,LDT Vsx2 Nkx6-1 Nfib Glut,#5C9DCC
4042,LDT Vsx2 Nkx6-1 Nfib Glut,#C41FCC
4043,LDT Vsx2 Nkx6-1 Nfib Glut,#329900
4044,LDT Vsx2 Nkx6-1 Nfib Glut,#CC2100
4045,LDT Vsx2 Nkx6-1 Nfib Glut,#CC3D5A
4046,LDT Vsx2 Nkx6-1 Nfib Glut,#CC0085
4047,LDT Vsx2 Nkx6-1 Nfib Glut,#3D96CC
4048,LDT Vsx2 Nkx6-1 Nfib Glut,#FF001D
4049,PCG-RPO-CS-PRNr Tox Gaba,#CC1F64
4050,PCG-RPO-CS-PRNr Tox Gaba,#994617
4051,PCG-RPO-CS-PRNr Tox Gaba,#990034
4052,PCG-RPO-CS-PRNr Tox Gaba,#6E0000
4053,PCG-RPO-CS-PRNr Tox Gaba,#0026CC
4054,PCG-RPO-CS-PRNr Tox Gaba,#175899
4055,PCG-RPO-CS-PRNr Tox Gaba,#994556
4056,PCG-RPO-CS-PRNr Tox Gaba,#9FCC3D
4057,PCG-RPO-CS-PRNr Tox Gaba,#480099
4058,PCG-RPO-CS-PRNr Tox Gaba,#CC0033
4059,PCG-RPO-CS-PRNr Tox Gaba,#1FCC78
4060,PCG-RPO-CS-PRNr Tox Gaba,#419900
4061,PCG-RPO-CS-PRNr Tox Gaba,#71FF26
4062,PCG-RPO-CS-PRNr Tox Gaba,#5CA0CC
4063,PCG-RPO-CS-PRNr Tox Gaba,#CC3D6C
4064,PCG-RPO-CS-PRNr Tox Gaba,#FF0056
4065,PCG-RPO-CS-PRNr Tox Gaba,#991731
4066,PPN-CUN-PCG Otp En1 Gaba_1,#73DE00
4067,PPN-CUN-PCG Otp En1 Gaba_1,#D07300
4068,PPN-CUN-PCG Otp En1 Gaba_1,#994595
4069,PPN-CUN-PCG Otp En1 Gaba_1,#2E9990
4070,PPN-CUN-PCG Otp En1 Gaba_1,#CC0068
4071,PPN-CUN-PCG Otp En1 Gaba_1,#ABCC5C
4072,PPN-CUN-PCG Otp En1 Gaba_1,#8C9945
4073,PPN-CUN-PCG Otp En1 Gaba_1,#CCAD5C
4074,PPN-CUN-PCG Otp En1 Gaba_1,#F42600
4075,PPN-CUN-PCG Otp En1 Gaba_1,#FF73D3
4076,PPN-CUN-PCG Otp En1 Gaba_2,#CC401F
4077,PPN-CUN-PCG Otp En1 Gaba_2,#C3CC1F
4078,PPN-CUN-PCG Otp En1 Gaba_2,#996C17
4079,PPN-CUN-PCG Otp En1 Gaba_3,#178C99
4080,PPN-CUN-PCG Otp En1 Gaba_3,#998A17
4081,PPN-CUN-PCG Otp En1 Gaba_3,#672600
4082,PPN-CUN-PCG Otp En1 Gaba_3,#00FFFD
4083,PPN-CUN-PCG Otp En1 Gaba_3,#990012
4084,PPN-CUN-PCG Otp En1 Gaba_3,#999045
4085,MRN-LDT-DTN Pax8 Gaba_1,#892E99
4086,MRN-LDT-DTN Pax8 Gaba_1,#FF73B8
4087,MRN-LDT-DTN Pax8 Gaba_1,#FF4700
4088,MRN-LDT-DTN Pax8 Gaba_1,#4DFF7E
4089,MRN-LDT-DTN Pax8 Gaba_2,#1E00CC
4090,MRN-LDT-DTN Pax8 Gaba_2,#401FCC
4091,MRN-LDT-DTN Pax8 Gaba_2,#CC004C
4092,MRN-LDT-DTN Pax8 Gaba_2,#26FFB9
4093,MRN-LDT-DTN Pax8 Gaba_2,#4DFFD2
4094,MRN-LDT-DTN Pax8 Gaba_2,#CC721F
4095,MRN-LDT-DTN Pax8 Gaba_2,#BAFF73
4096,MRN-VTN-DTN Pax5 Cdh23 Gaba_2,#769945
4097,MRN-VTN-DTN Pax5 Cdh23 Gaba_2,#99452E
4098,MRN-VTN-DTN Pax5 Cdh23 Gaba_2,#CC3D91
4099,MRN-VTN-DTN Pax5 Cdh23 Gaba_2,#73FFA2
4100,MRN-VTN-DTN Pax5 Cdh23 Gaba_2,#539945
4101,MRN-VTN-DTN Pax5 Cdh23 Gaba_2,#81FF73
4102,MRN-VTN-DTN Pax5 Cdh23 Gaba_2,#3DCC83
4103,MRN-VTN-DTN Pax5 Cdh23 Gaba_3,#17993C
4104,MRN-VTN-DTN Pax5 Cdh23 Gaba_3,#CC3D6A
4105,MRN-VTN-DTN Pax5 Cdh23 Gaba_3,#0400CC
4106,MRN-VTN-DTN Pax5 Cdh23 Gaba_3,#5CCC9E
4107,MRN-VTN-DTN Pax5 Cdh23 Gaba_3,#009995
4108,MRN-VTN-DTN Pax5 Cdh23 Gaba_3,#AE00CC
